Group,Region,Subregion,Name,SciName,Stock,start.yr,end.yr,start.yr.new,btype,N bt,start.yr.cpue,end.yr.cpue,min.cpue,max.cpue,min.yr.cpue,max.yr.cpue,endbio.low,endbio.hi,q.prior.low,q.prior.hi,MaxCatch,MSY_prior,MeanLast5RawCatch,SDLast5RawCatch,LastCatch,MinSmoothCatch,MaxSmoothCatch,MeanSmoothCatch,gMeanPrior_r,MSY_BSM,lcl.MSY_BSM,ucl.MSY_BSM,r_BSM,lcl.r_BSM,ucl.r_BSM,log.r_var,k_BSM,lcl.k_BSM,ucl.k_BSM,log.k_var,log.kr_cor,log.kr_cov,q_BSM,lcl.q_BSM,ucl.q_BSM,rel_B_BSM,lcl.rel_B_BSM,ucl.rel_B_BSM,rel_start_B_BSM,lcl.rel_start_B_BSM,ucl.rel_start_B_BSM,rel_int_B_BSM,lcl.rel_int_B_BSM,ucl.rel_int_B_BSM,int.yr,rel_F_BSM,r_CMSY,lcl.r_CMSY,ucl.r_CMSY,k_CMSY,lcl.k_CMSY,ucl.k_CMSY,MSY_CMSY,lcl.MSY_CMSY,ucl.MSY_CMSY,rel_B_CMSY,2.5th.rel_B_CMSY,97.5th.rel_B_CMSY,rel_start_B_CMSY,2.5th.rel_start_B_CMSY,97.5th.rel_start_B_CMSY,rel_int_B_CMSY,2.5th.rel_int_B_CMSY,97.5th.rel_int_B_CMSY,rel_F_CMSY,2.5th.rel_F_CMSY,97.5th.rel_F_CMSY,F_msy,lcl.F_msy,ucl.F_msy,curF_msy,lcl.curF_msy,ucl.curF_msy,MSY,lcl.MSY,ucl.MSY,Bmsy,lcl.Bmsy,ucl.Bmsy,last.B,lcl.last.B,ucl.last.B,last.B_Bmsy,lcl.last.B_Bmsy,ucl.last.B_Bmsy,last.F,lcl.last.F,ucl.last.F,last.F_Fmsy,lcl.last.F_Fmsy,ucl.last.F_Fmsy,sel_B,sel_B_Bmsy,sel_F,sel_F_Fmsy,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c00,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,F.Fmsy50,F.Fmsy51,F.Fmsy52,F.Fmsy53,F.Fmsy54,F.Fmsy55,F.Fmsy56,F.Fmsy57,F.Fmsy58,F.Fmsy59,F.Fmsy60,F.Fmsy61,F.Fmsy62,F.Fmsy63,F.Fmsy64,F.Fmsy65,F.Fmsy66,F.Fmsy67,F.Fmsy68,F.Fmsy69,F.Fmsy70,F.Fmsy71,F.Fmsy72,F.Fmsy73,F.Fmsy74,F.Fmsy75,F.Fmsy76,F.Fmsy77,F.Fmsy78,F.Fmsy79,F.Fmsy80,F.Fmsy81,F.Fmsy82,F.Fmsy83,F.Fmsy84,F.Fmsy85,F.Fmsy86,F.Fmsy87,F.Fmsy88,F.Fmsy89,F.Fmsy90,F.Fmsy91,F.Fmsy92,F.Fmsy93,F.Fmsy94,F.Fmsy95,F.Fmsy96,F.Fmsy97,F.Fmsy98,F.Fmsy99,F.Fmsy00,F.Fmsy01,F.Fmsy02,F.Fmsy03,F.Fmsy04,F.Fmsy05,F.Fmsy06,F.Fmsy07,F.Fmsy08,F.Fmsy09,F.Fmsy10,F.Fmsy11,F.Fmsy12,F.Fmsy13,F.Fmsy14,F.Fmsy15,F.Fmsy16,F.Fmsy17,F.Fmsy18,F.Fmsy19,F.Fmsy20,F.Fmsy21,F.Fmsy22,F.Fmsy23,F.Fmsy24,F.Fmsy25,F.Fmsy26,F.Fmsy27,F.Fmsy28,F.Fmsy29,F.Fmsy30,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B61,B62,B63,B64,B65,B66,B67,B68,B69,B70,B71,B72,B73,B74,B75,B76,B77,B78,B79,B80,B81,B82,B83,B84,B85,B86,B87,B88,B89,B90,B91,B92,B93,B94,B95,B96,B97,B98,B99,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30
NA,Northeast Shelf,Gulf of Maine / Georges Bank,Acadian redfish,Sebastes fasciatus,Acadian redfish - Gulf of Maine / Georges Bank,1950,1995,NA,CPUE,46,1950,1995,1.6322,22.2965,1992,1950,0.01690994815019,0.21467087513661,0.011669666313294,0.617728498868456,34307,18.7323,1.0146,0.594140808226467,643,0.637631634156664,31.2011248518828,10.7818334875682,0.158113883008419,16.3727118651957,12.3807622783808,22.0433822454168,0.076148249719076,0.048110219386011,0.118951015853942,0.053296000819226,868.100213698285,595.689921042095,1253.53219358309,0.033199915230588,-0.776022515537119,-0.032643004169611,0.067330294499004,0.049274559975079,0.089536311081385,0.0342,0.0256,0.0477,0.349409279586769,0.316160806607436,0.386129676156378,0.032803515360658,0.025662435050643,0.04205619096285,1989,4.153454398615,0.078860860102268,0.047402774648649,0.107872682387499,883.462440183318,664.950120309112,1419.09904150471,16.9455297674677,12.6674579787247,22.9754240018345,0.121910945603902,0.0608,0.2173,0.345613268502581,0.312300906038649,0.382127343696381,0.110761331834824,0.062458874166109,0.185300815232648,0.320889393499876,0.093632227296324,1.35398608504223,0.038074124859538,0.024055109693006,0.059475507926971,0.005210576609583,0.003292025551992,0.008139430429211,16.3727118651957,12.3807622783808,22.0433822454168,434.050106849142,297.844960521047,626.766096791547,29.638227353655,20.2924797829898,44.5438135031882,0.068426741636286,0.051226293967958,0.0954103118702,0.021441411359854,0.013023782562405,0.034264061227737,4.153454398615,1.92769075747373,8.30908138361038,NA,NA,NA,NA,34307,30077,21377,16791,12988,13914,14388,18.49,16047,15521,11375,14101,14134,10046,8352,8056,8566,10775,6775,12412,16743,20011,19.11,17364,10485,10571,10693,13216,14076,14748,9897,7.92,6907,5.33,4793,4282,3053,1895,1157,672,0.64,2029,967,898,536,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72456827559893,2.56618161914189,2.23466243306056,1.83970148075701,1.60065510745007,1.57270317231372,1.70422607615872,1.86179693474653,1.90894673696401,1.83174235977568,1.75427321173166,1.76601589960713,1.71869718209862,1.52676124179062,1.31927409260153,1.2371776774605,1.28159859893474,1.33477704965595,1.48343424379611,1.91655160783009,2.60141372939072,3.37318499186916,3.98119139180665,4.25988453831202,4.18407701689001,4.39345287962987,5.29400604201224,6.98803350751713,9.42975363471168,11.8242597791877,13.7598930505347,15.0014963057399,16.301573020785,17.5746127199282,18.9051896592966,19.3850384091831,17.7844229735341,13.8200298466968,9.52611812500197,6.99122866122135,7.31830010112424,8.592309559397,7.99955615506317,6.15729912688791,4.73781183602134,4.153454398615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.143154936688,285.354894858863,269.272190576035,257.022924630087,250.086982820751,244.962745504722,240.426884231201,234.629829376472,227.106011697019,220.140970649331,214.629915449304,210.442082127256,206.487294145689,202.665838872212,200.938543285406,200.857616140043,201.225190689952,200.169034805317,198.848254011403,195.279402199334,188.011667402322,176.139051522713,161.687116738697,146.588655569058,132.889221466646,121.945632549127,112.379111486387,102.344086855461,91.1211293055923,78.4542854714394,66.588153582337,56.7005412867584,49.0646058432528,42.7573775952346,37.8480045884531,33.9852319708109,30.9674400121127,29.1176608920007,28.3346324126302,28.3562050416716,28.5743425608056,28.5268384514049,28.3907455962293,28.5260244900793,29.1187669106339,29.638227353655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Medium benthopelagics (30 - 89 cm),CCSBT; ICCAT,North Patagonian Gulfs,Argentine seabass in North Patagonian Gulfs,Acanthistius brasilianus,Acan_bra_NPatagonianGulfs,1950,2018,NA,CPUE,15,1982,1996,0.337139162443263,0.862283927,1995,1982,0.01,0.2,0.005717114562143,0.143611343542063,10.81567916,5.55681000345,0.61102021474,0.217781779192525,0.347307431,0.04850652520178,7.53200205437024,2.10481025140422,0.4,3.76033799374698,3.05169822688544,4.47148563620386,0.264149865787086,0.166653848433234,0.412897880814972,0.053054585678889,56.5427218062804,40.6877496288535,80.6657995497985,0.030634558131019,-0.918087735058183,-0.037012759007599,0.022928029403591,0.015477586521235,0.034432277363397,0.1055,0.0330,0.2110,0.904649837662095,0.832808511492982,0.966152729671791,0.117526785515332,0.081093459489041,0.161062274401757,2013,1.28215430376152,0.240391347347984,0.152964886251568,0.320117507359695,63.827547598624,50.5619955216356,90.7583495202993,3.62315074570214,2.93114456829975,4.56124161346682,0.102435340353011,0.0375,0.2133,0.912165135251691,0.836967431605205,0.970303338449449,0.116310052689372,0.078717245708841,0.169823762145273,1.40316909472978,0.312172809235792,10.6265132304706,0.132074932893543,0.083326924216617,0.206448940407486,0.055710780361016,0.035148289470893,0.087082622893146,3.76033799374698,3.05169822688544,4.47148563620386,28.2713609031402,20.3438748144267,40.3328997748992,5.94906039647388,1.67808494478021,13.1277190951651,0.210905957476129,0.066004438781484,0.422006626512353,0.073149784959167,0.03109587993764,0.259205230427537,1.28215430376152,0.29719149714769,13.7344760425633,NA,NA,NA,NA,0.04283100241,0.04283100241,0.08566200481,0.1284930072,0.04291023976,0.129158601,0.2153610046,0.1726393497,0.08878395658,0.08824514257,0.04460591914,0.04466930903,0.08941785541,0.0451764281,0.4001537797,0.1336434353,0.4885098546,0.8445806816,0.8472747517,1.113606063,1.109839076,2.442264018,0.799689508,1.598681727,0.7549251142,0.6284670079,0.7550518939,1.763289407,2.210556005,2.257386138,5.636358611,7.20556704,10.81567916,4.837319277,3.856175371,7.078982154,5.30146386,5.120691759,4.648552342,6.308813058,3.351612457,3.08867122,3.010949997,4.332754778,3.523950319,4.855436834,4.771136641,4.049383881,2.316711231,2.824836914,1.836150254,2.167934318,1.605621249,1.789516886,2.235890414,2.65694538,1.928880916,1.974509211,2.010915563,2.062741076,1.845587894,1.636169287,0.9527927659,1.099490017,0.8278425134,0.8461369607,0.5259852178,0.5078289508,0.347307431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007183001714607,0.008762496175995,0.011376562398075,0.012950366856324,0.014097556665675,0.018329847709646,0.022449315114044,0.021018719645382,0.015944741514562,0.011434377096208,0.008734256852337,0.008624232319347,0.012083943494549,0.020867881083004,0.032733107774012,0.046194950393683,0.071029682021005,0.10127930055188,0.127707138780538,0.157956805221695,0.199667109586513,0.222029110622612,0.20637820683141,0.175249846724053,0.141556966761894,0.126900732803564,0.160577284634608,0.237370510522706,0.342145987175714,0.523517713861973,0.838790760641864,1.21979923569143,1.43877807691124,1.3802430526042,1.3017137249152,1.41719973288361,1.50158248666575,1.54126601178494,1.6350767524067,1.68911540368035,1.55243004634431,1.39735277478516,1.42258434605404,1.58602358148445,1.7673930561641,1.97186153950338,2.13421347234217,2.11888912110338,1.98584368015349,1.84391938010108,1.7326948245419,1.62392164503541,1.55639829838151,1.60916019792456,1.81199475076608,1.98905843089767,2.03783899560802,2.11348724458461,2.29498461824638,2.53047967688207,2.70497378252189,2.73406987985242,2.59187421538387,2.46480860854962,2.35892377441441,2.16393503763291,1.8623295700772,1.53017927543563,1.28215430376152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.0271562433883,52.0216399887345,52.7864354670266,53.241444781737,53.6972046383504,53.8137154739265,53.875837889236,54.0746124546014,54.2734903714719,54.2659729781199,54.4293499698973,54.435370206907,54.5743647803427,54.6583729234897,54.5669270869708,54.5132713764919,54.3542841314358,54.1683825491021,53.9122272781253,53.4725956303701,52.9114762743093,52.2214013428923,51.5626795626859,51.2935654534857,51.1235353477739,51.2310532704469,51.5556788851851,51.4984504538708,50.8647583664476,49.9173473933275,47.7857149869736,44.1669333890995,39.4242956921036,34.9079535709889,32.0198804235049,30.0537721684982,28.0799282778068,26.1246996209226,24.2700465587855,22.4174412235253,20.6212956366944,19.4727409185369,18.9187000629796,18.3344238278136,17.5137941008654,16.5583069348815,15.3281300959526,13.9281280415533,12.7513819592862,12.0478905604245,11.638272791948,11.4454166043105,11.3659840741494,11.3521649011306,11.2991603818002,10.96413460795,10.527732793708,10.0656635863677,9.57646327321168,8.96000950749455,8.27356920315141,7.55492223118642,6.9750033812355,6.52795960043788,6.22941946833047,5.99930983268694,5.84838036274831,5.8280538093863,5.94906039647388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Other demersal invertebrates,NEAFC; NASCO; ICCAT; ICES,Celtic Seas,Queen scallop in Celtic Seas,Aequipecten opercularis,Aequ_ope_Celtic,1994,2015,NA,CPUE,22,1994,2015,3.1383,25.7703,1999,2010,256,721,0.092950111532064,1.60308739043505,29.18941373,17.057925738,20.94466177,6.77780976744824,16.87484943,5.09022545199271,23.8289064781488,13.1010665168537,0.558157683813454,18.1210569020768,15.4384876946348,22.3266123084122,0.698346436239794,0.470312783383543,0.990739481486995,0.036014822480326,103.082475880358,73.7210404996589,171.537602314175,0.046738620323166,-0.907676769259618,-0.037240011274836,0.215086323099473,0.125991740105508,0.322543053988251,0.3467,0.2235,0.5468,0.158136435570003,0.132859925783884,0.187011019579087,0.228606849725408,0.189198481370253,0.296659487935276,1998,1.25508796538345,0.670996550537693,0.478391822394614,0.830218150012835,120.986493006271,91.6522203917645,188.515943335062,19.8355180990038,15.7680192708067,28.0179099880303,0.56452535656715,0.3282,0.7482,0.159227366434498,0.125897946248303,0.193578190273273,0.27781866375037,0.190367427340305,0.412537052583719,0.705185582365074,0.366976698360328,1.53406362293554,0.349173218119897,0.235156391691772,0.495369740743497,0.349173218119897,0.235156391691772,0.495369740743497,18.1210569020768,15.4384876946348,22.3266123084122,51.5412379401789,36.8605202498295,85.7688011570876,35.6328508486172,20.0373404856919,77.2289862051842,0.693459461590528,0.447055901223487,1.09363983985739,0.442437632699324,0.195222443638325,0.848098331609501,1.25508796538345,0.677070769919069,2.34598304321695,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.935183286,4.093160959,3.576031633,8.275740784,10.30225885,9.909589939,11.63105318,16.39288586,17.69993332,14.01563225,9.6105529,9.205674156,10.36570133,13.1874503,8.751452278,9.585404724,20.2665327,29.18941373,25.51585545,21.04776972,12.09542052,16.87484943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49549592587803,1.23313841188708,1.10807435201133,1.18213599734303,1.25895015606383,1.24525023794753,1.25936079004017,1.35280645698028,1.39640947656436,1.26760604420141,1.01001948396005,0.800833511915573,0.6649413335121,0.546963501315109,0.467270226852156,0.507198555054874,0.699874003631297,1.01577858438383,1.31722192327565,1.41610052861637,1.32089713856844,1.25508796538345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,103.082475880358,16.3436072004089,17.3173160437046,19.4219790452339,22.0168676803722,23.9154574987967,25.3926328758222,28.0947178492796,30.7182875240908,31.4567199971732,30.8772889000776,32.0203585507915,35.8346361146475,43.1777095171624,54.3990414907392,65.6217008897394,74.1559332666268,77.0375246424547,70.9366143344824,57.252294168268,45.0011780188082,37.473639821748,35.6328508486172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Alaska Ecosystem Complex,Bering Sea / Aleutian Islands,Alaska skate,Bathyraja parmifera,Alaska skate - Bering Sea / Aleutian Islands,1960,2014,NA,CPUE,55,1960,2014,0.6409,1.75106,1984,1960,0.5,0.8,0.000654418206385,0.035632389158849,29435,28.1516666666667,21.8984,3.6707175456578,24758,0.000283837967713,24.4613539305424,12.6135877988983,0.158113883008419,21.0598786305153,14.2674470184213,35.233732962697,0.104121922835657,0.040774740319908,0.250545154446549,0.213323091870429,821.551548929378,268.62854714787,2673.30527670317,0.363568414629403,-0.934760232484055,-0.260322817453287,0.002633588531252,0.000831377295763,0.007627256616662,0.6329,0.5051,0.7469,0.836863884499914,0.719421892011223,0.939470930908869,0.350514367607154,0.27241729208409,0.444312529784337,1989,0.922034112235692,0.082492392391808,0.047087425014924,0.11642720813449,1429.39435351026,1041.44911170456,2457.35027613044,29.0279560546863,19.7583937617734,42.8984937105898,0.628452118475605,0.4659,0.7687,0.845467123375665,0.719860407948261,0.950257631776879,0.278775137909961,0.14976160103439,0.426914043341492,0.678302221024011,0.393262271927312,1.23884497839244,0.052060961417829,0.020387370159954,0.125272577223274,0.052060961417829,0.020387370159954,0.125272577223274,21.0598786305153,14.2674470184213,35.233732962697,410.775774464689,134.314273573935,1336.65263835159,512.073137519135,159.907958676998,1651.91814158098,1.26574072391053,1.01028075982669,1.4938846734382,0.047876562957833,0.014289609521571,0.154835699697028,0.922034112235692,0.492844586488295,1.61614173283159,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,1078,1054,2504,10791,5055,7722,6469,6293,26326,28694,26084,12599,17649,29435,18816,16888,17056,8786,7427,4067,5488,4976,4068,5.73,2.34,2697,7618,15287,11018,12818,13422,11394,15991,17278,12606,16417,17535,19514,17656,20715,21373,18537,16847,19484,18473,15.79,21664,22571,24709,24758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,8.10843576282504E-06,0.00012140560737,0.001044421549028,0.005068632534128,0.014649832535806,0.030300104203534,0.06414356924595,0.133065535253182,0.205384685639189,0.230240445725905,0.240121207412914,0.291009422760095,0.473752207225734,0.778115791416488,1.00910539068752,1.01941838076397,0.948861344620401,1.04561896683931,1.23131933350025,1.25688236528801,1.15687880004365,1.01224751861802,0.788788152697633,0.56985830192795,0.435246320000893,0.38620077996878,0.36092268083735,0.336618475799873,0.299532136506496,0.261467021090973,0.298935425118294,0.433194500956086,0.532385074413663,0.54285455347409,0.5189217313059,0.505243247830025,0.517323475106323,0.554103998010495,0.572638401746433,0.57160307283726,0.606427293362173,0.664611325711535,0.708544798444562,0.741078054038752,0.776534607305814,0.792044077618575,0.755087702179116,0.727350765083176,0.718494536106018,0.711386769308996,0.720926488086112,0.780500112449988,0.84982711537197,0.897825330643953,0.922034112235692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821.551548929378,821.551548929378,821.551548929378,821.551548929378,821.551548929378,821.551548929378,821.551548929378,821.551548929378,821.551548929378,821.551548929378,676.244968545587,666.853621391601,658.138101829688,648.408680233935,637.391381241792,629.235755202843,620.433199410809,611.766182415934,598.611374246218,581.071818768975,564.32232296312,546.553148791254,527.156763526141,501.138705192051,470.333866845248,433.400993105803,402.827446521904,376.289567783608,349.717670642982,323.844409440363,299.329152116224,282.285096869094,266.472684507204,260.875564944184,256.549962543381,258.564462679741,260.91772817485,267.510148787456,274.590624932917,285.352069151113,321.336913609422,359.566920408922,401.126191860182,435.25964530147,465.463297131362,487.232955103778,499.193674483204,512.38525058597,511.617316194228,509.22928298974,508.334314301352,507.48640586055,500.877534821832,494.3798832152,488.616484641073,483.015988644123,483.607600115607,482.230389817857,487.231800615381,493.430533046799,500.79626703306,507.217308923932,508.563010927519,509.791091043999,512.073137519135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,South Atlantic,NA,Albacore tuna,Thunnus alalunga,alb.satl,1956,2005,NA,CPUE,50,1956,2005,1.037798202,3.304933774,2003,1960,0.04,0.4,0.007233002361395,0.125219764206026,40.63,28.28636685,28.00152556,7.79182067424921,18.916469,0.450273146563846,35.31222004181,23.9569334097167,0.514975727583349,27.2923370428359,24.6871839907274,30.3988272459524,0.424837461761652,0.292847375390534,0.611185472825845,0.033850895724552,256.842676264144,181.065205409956,369.544799974207,0.031651014798059,-0.956945380496715,-0.0313231948639,0.013045570505354,0.009228962851499,0.018704771977835,0.2885,0.2168,0.3754,0.902149461561959,0.853570390020333,0.944498127809682,0.539991162342503,0.449952813512583,0.632859294883784,1976,1.36572760991513,0.47274920584745,0.332749367780842,0.583169121776966,232.762935489876,190.938899621359,320.537258688338,27.0606744941592,24.019682422266,30.7696250759914,0.264148107815014,0.1142,0.4699,0.902658834110244,0.853245430553813,0.946358805107424,0.554088304096763,0.410470609769686,0.670247429175031,1.52867243704714,0.751999630550234,7.93085642861765,0.212418730880826,0.146423687695267,0.305592736412923,0.212418730880826,0.146423687695267,0.305592736412923,27.2923370428359,24.6871839907274,30.3988272459524,128.421338132072,90.532602704978,184.772399987104,74.2649664876626,46.8244657460074,114.512569853875,0.576927655518643,0.433654492543703,0.750700090784613,0.289135335829574,0.16694518018044,0.493139381126392,1.36572760991513,0.879509562923385,2.27531361806961,NA,NA,NA,NA,0,0,0,0,0,0,21,725,1047,4715,10475,10765,18971,17385,25999,29845,27296,15883,25688,28493,23653,24885,33189,28.2341,19716,17607,19375,21455,23095,22.639982,22946,24.04,29672,14918,14599,31.0973,37288,40.63,30173,27.2116,28.714023,26.015848,36.562379,32.813064,35.299596,27.552497,28.425808,28.021629,30.594865,27.65629,31.386847,38.795804,31.745659,28.004967,22.5447288,18.916469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.009166671388625,0.020344249608055,0.048954986485114,0.103608021453431,0.172651498560564,0.246061584261522,0.32494044074903,0.409255167450628,0.503357831393767,0.571159170455492,0.567415612291045,0.546533221006386,0.587559064102024,0.65132979538534,0.701256999042444,0.777010787892326,0.872093675010045,0.876673765679185,0.7770412630648,0.70560928463662,0.689008078307794,0.716237840250088,0.744993845486587,0.761899997963517,0.784642611137635,0.815794247564366,0.788895854993164,0.687032554124472,0.712095871975505,0.914755467201963,1.16024638613405,1.28790572173509,1.26362876470049,1.19359080312858,1.15594389917347,1.19888302209483,1.29035932818932,1.35973681231377,1.36022983791014,1.29840389086933,1.26048281003889,1.27357305775305,1.29991184829686,1.35931724393119,1.492078674675,1.643005915377,1.68293214650149,1.62114787436519,1.4942296236741,1.36572760991513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.842676264144,256.842676264144,256.842676264144,256.842676264144,256.842676264144,256.842676264144,231.496740919091,240.560747917377,245.214292523822,247.450167629128,246.462846561742,241.967226538414,237.492721884767,231.096483569844,223.764656570975,214.149948584196,205.056976826395,198.296913945508,193.870494990814,188.410793831733,179.649426247535,171.417986851428,161.306361616192,150.967652364771,142.529616935756,139.974029719686,139.016988218954,142.674743971688,145.060504463093,145.506745742261,145.604501599802,144.728859755109,143.413303878441,143.040149069715,146.687186600445,147.953320700058,142.826107438718,131.776806020506,121.092534564217,115.25945131329,113.114935602339,113.447046310529,112.994577116981,110.308489230403,107.402577812495,104.621521976943,103.548145992472,103.706190762741,103.156990386185,101.540169980098,98.9048035101485,94.0996383035832,86.6265168538628,79.9171907425265,76.015214417175,74.2649664876626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
